"objectid","beeld","band","npixels","mean","sd","median","max","min","q05","q10","q90","q95"
"1576558","re2x_l3ax_2017099_1113_0000000_tct","3","1092","9862.78937728938","191.588385829047","9828","10666","9573","9631","9650.1","10116.9","10188.45"
"1576558","re3x_l3ax_2017081_1106_0000000_tct","1","1092","13054.0091575092","262.504083872776","13099.5","13547","11669","12631","12712.1","13368.9","13426.35"
"1576558","re3x_l3ax_2017081_1106_0000000_tct","2","1092","11846.5668498169","473.293352717765","11976.5","12640","10085","11131.3","11229.2","12399.9","12472.35"
"1576558","re3x_l3ax_2017081_1106_0000000_tct","3","1092","9961.23351648352","99.9466652146601","9946","10404","9765","9821.55","9841","10091","10133"
"1576558","re3x_l3ax_2017152_1056_0000000_tct","1","1096","13909.6313868613","299.239924631419","13941","14790","12899","13347.25","13498","14271","14314.25"
"1576558","re3x_l3ax_2017152_1056_0000000_tct","2","1096","11789.3795620438","466.839661446751","11779","12728","9987","11100.75","11249.5","12549","12611.5"
"1576558","re3x_l3ax_2017152_1056_0000000_tct","3","1096","9992.51733576642","183.08986657534","9985","11293","9650","9724","9753","10184","10261.25"
"1576558","re3x_l3ax_2017190_1055_0000000_tct","1","1087","10817.5952161914","247.674580604564","10768","12329","10377","10490.9","10541.6","11153.4","11253.7"
"1576558","re3x_l3ax_2017190_1055_0000000_tct","2","1087","13821.6366145354","517.802328893288","13932","14747","11723","12884.9","13051.6","14411.8","14510.7"
"1576558","re3x_l3ax_2017190_1055_0000000_tct","3","1087","9995.7479300828","65.6532616622368","9987","10399","9836","9908","9928","10074.4","10100"
"1576558","re3x_l3ax_2017247_1055_0000000_tct","1","1090","13422.7963302752","142.014791147945","13421","13701","12742","13155.45","13243.9","13598.1","13627.1"
"1576558","re3x_l3ax_2017247_1055_0000000_tct","2","1090","12033.6412844037","307.820020551827","12037","12582","10798","11527.35","11657.4","12466.2","12498.55"
"1576558","re3x_l3ax_2017247_1055_0000000_tct","3","1090","10021.6486238532","110.409374406262","10019","10486","9807","9849","9874","10153.1","10204.1"
"1576558","s2ax_l1cx_2016099_1040_2016099_xxxx_tct","1","272","2177.23161764706","1548.58208256796","2238.5","5820","0","0","15.9000000000001","4237.2","4661.8"
"1576558","s2ax_l1cx_2016099_1040_2016099_xxxx_tct","2","272","14493.3051470588","1377.96445906747","14467.5","17114","11222","12253.65","12643.2","16309","16675.15"
"1576558","s2ax_l1cx_2016099_1040_2016099_xxxx_tct","3","272","9651.32720588235","495.157419818203","9639","11035","8773","8929.1","9018.7","10302.8","10369.35"
"1576558","s2ax_l1cx_2016209_1042_2016209_xxxx_tct","1","272","2035.25735294118","258.851123244183","2012","3107","1550","1713","1763.3","2362.8","2500"
"1576558","s2ax_l1cx_2016209_1042_2016209_xxxx_tct","2","272","15957.5183823529","172.994399884706","15988","16267","15205","15649.2","15737.7","16143.5","16181.8"
"1576558","s2ax_l1cx_2016209_1042_2016209_xxxx_tct","3","272","10951.3272058824","303.790614666898","11051","11553","10221","10392.85","10493.9","11266.7","11334.2"
"1576558","s2ax_l1cx_2016219_1040_2016219_xxxx_tct","1","272","0","0","0","0","0","0","0","0","0"
"1576558","s2ax_l1cx_2016219_1040_2016219_xxxx_tct","2","272","15985.3786764706","428.475715882271","15928","16973","15132","15278","15434.5","16563.5","16704.8"
"1576558","s2ax_l1cx_2016219_1040_2016219_xxxx_tct","3","272","21340.9411764706","492.302801320022","21384","22482","20375","20540.3","20683.3","21974.7","22081.9"
"1576558","s2ax_l1cx_2016239_1040_2016239_xxxx_tct","1","272","525.911764705882","588.904373552697","137","2114","0","0","0","1364.1","1507.45"
"1576558","s2ax_l1cx_2016239_1040_2016239_xxxx_tct","2","272","13453.1176470588","347.272558159339","13424.5","14149","12473","12933.8","13060.2","13921","14015.05"
"1576558","s2ax_l1cx_2016239_1040_2016239_xxxx_tct","3","272","9772.69852941176","117.058683353192","9776.5","10225","9542","9583.1","9607.4","9920.8","9949.45"
"1576558","s2ax_l1cx_2016259_1040_2016259_xxxx_tct","1","268","7119.98507462687","121.578259506536","7098","7638","6905","6966","6985.4","7280","7365.4"
"1576558","s2ax_l1cx_2016259_1040_2016259_xxxx_tct","2","268","17445.0410447761","670.292776739178","17587","18420","14284","16243.7","16670.6","18081.3","18183.9"
"1576558","s2ax_l1cx_2016259_1040_2016259_xxxx_tct","3","268","9967.41417910448","263.504934081112","9926.5","11132","9601","9671.35","9700","10325.7","10508.75"
"1576558","s2ax_l1cx_2016282_1050_2016282_xxxx_tct","1","268","17645.2537313433","491.093958630376","17792","18713","15664","16642.95","16975.8","18061.2","18135.65"
"1576558","s2ax_l1cx_2016282_1050_2016282_xxxx_tct","2","268","17780.8805970149","172.08063804262","17823.5","18092","16884","17471.4","17605.1","17944","17990.35"
"1576558","s2ax_l1cx_2016282_1050_2016282_xxxx_tct","3","268","9624.2723880597","260.476264424147","9551","10720","9054","9324.45","9396.5","9937.3","10128.55"
"1576558","s2ax_l1cx_2016299_1041_2016299_xxxx_tct","1","268","17095.802238806","515.060785179212","17230.5","17698","14424","16099","16330.2","17593.6","17635.95"
"1576558","s2ax_l1cx_2016299_1041_2016299_xxxx_tct","2","268","12739.921641791","484.680980659469","12822.5","13430","11112","11885.1","12058.7","13280","13360.9"
"1576558","s2ax_l1cx_2016299_1041_2016299_xxxx_tct","3","268","9661.59701492537","359.503738670958","9578.5","11242","9158","9250.35","9305.8","10148.8","10365.7"
"1576558","s2ax_l1cx_2017186_1050_2017186_xxxx_tct","1","268","9648.74626865672","445.924368162199","9620.5","11736","8714","8992.4","9133.7","10212.5","10418"
"1576558","s2ax_l1cx_2017186_1050_2017186_xxxx_tct","2","268","17604.3320895522","562.372460594017","17663.5","19137","16165","16702.8","16870.2","18305","18466.25"
"1576558","s2ax_l1cx_2017186_1050_2017186_xxxx_tct","3","268","9745.55970149254","108.033356701577","9714.5","10227","9405","9622.35","9639.7","9886.4","9954.3"
"1576558","s2ax_l1cx_2017253_1040_2017253_xxxx_tct","1","268","20082.4701492537","4669.25876623602","21167.5","27286","12911","13157.9","13270.1","26047.1","26683.35"
"1576558","s2ax_l1cx_2017253_1040_2017253_xxxx_tct","2","268","12799.6268656716","772.417467529345","13058","14408","11221","11464.85","11562.9","13652.7","13842.95"
"1576558","s2ax_l1cx_2017253_1040_2017253_xxxx_tct","3","268","12316.8059701493","992.993344608177","12383","14064","10839","10921.5","11060.1","13801","13894.15"
"1576558","s2ax_l1cx_2017256_1050_2017256_xxxx_tct","1","268","16480.0410447761","1110.92227863629","16363","18232","14421","14945.15","15117.9","17906","18057.35"
"1576558","s2ax_l1cx_2017256_1050_2017256_xxxx_tct","2","268","12056.6305970149","357.455009762259","12050.5","12796","11263","11590","11627.7","12520.6","12603.8"
"1576558","s2ax_l1cx_2017256_1050_2017256_xxxx_tct","3","268","10228.8917910448","337.564408402309","10292","11084","9528","9698.35","9804.7","10645.3","10696.55"
